episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1131, -15.2359431036748, 1, 5.197656603995711, 302, 928288,                                             928288, 0.8565529006601169, 15.188147601702356
1132, 18.81396266273805, 1, 6.942656564991921, 429, 928717,                                             928717, 0.8438102240329022, 15.155600879020069
1133, -57.258860770380124, 2, 2.1070229610049864, 115, 928832,                                             928832, 0.8595042371231577, 14.918448104029116
1134, 47.14278158824891, 1, 3.3238676239998313, 203, 929035,                                             929035, 0.906025374317404, 14.875205584934779
1135, 29.478053528117016, 1, 4.91547630399873, 286, 929321,                                             929321, 0.8942890367307863, 14.820192813873291
1136, 55.95473797363229, 1, 5.330441250000149, 322, 929643,                                             929643, 0.9052303772165168, 14.971823419843401
1137, -40.33458804152906, 1, 5.515672497000196, 323, 929966,                                             929966, 0.8694117001889291, 14.685358705904461
1138, -24.64957926067291, 2, 2.9223229060007725, 170, 930136,                                             930136, 0.8132686944568859, 14.708016816307516
1139, -12.792049061332364, 1, 2.3078328559931833, 124, 930260,                                             930260, 0.7906245060505406, 15.219346215648036
1140, 45.57438627642114, 1, 4.929819098993903, 304, 930564,                                             930564, 0.8307367048569416, 14.733635585559043
1141, 27.68635078764055, 1, 6.3988637260044925, 380, 930944,                                             930944, 0.8478301134548689, 14.972487828606054
1142, -22.08527795937698, 2, 1.910449574002996, 102, 931046,                                             931046, 0.9151991740161297, 15.005293285145479
1143, 53.85533600114286, 1, 3.9305133939924417, 240, 931286,                                             931286, 0.8369134835898876, 14.82714208761851
1144, 18.486478982085828, 1, 5.918444067996461, 349, 931635,                                             931635, 0.8296172158595142, 14.83810422481985
1145, -14.867510284646414, 2, 4.312091411004076, 245, 931880,                                             931880, 0.7769007441948871, 14.734027730202188
1146, 32.4881398845464, 1, 3.126050082995789, 184, 932064,                                             932064, 0.8855791692824467, 14.852627572805986
1147, 18.44236660632305, 1, 6.118539254006464, 360, 932424,                                             932424, 0.8382407394548257, 14.685934812492794
1148, -58.15841919183731, 2, 1.3058260399993742, 62, 932486,                                             932486, 0.8728123908081362, 14.480290882049069
1149, 39.488591746776365, 1, 2.9251631340011954, 171, 932657,                                             932657, 0.8916633718195017, 14.640337196707028
1150, -31.60846492019482, 2, 5.917578736989526, 352, 933009,                                             933009, 0.9427279525182464, 14.973093276674097
1151, 20.05278381111566, 1, 4.594226932997117, 280, 933289,                                             933289, 0.8957362395312105, 14.644078387532915
1152, -94.37168678641319, 2, 2.7095690599962836, 154, 933443,                                             933443, 0.8109399264121985, 14.768919567009071
1153, 47.59300374239683, 1, 1.9190730830014218, 115, 933558,                                             933558, 0.8589257354321687, 14.74028268897015
1154, 17.472706925531384, 1, 5.9172559209982865, 358, 933916,                                             933916, 0.8643678221955645, 14.685719808386692
1155, 37.968244550284, 1, 4.915243035007734, 291, 934207,                                             934207, 0.8834261977180993, 14.713277471024556
1156, -51.3388115465641, 2, 1.3061288600001717, 63, 934270,                                             934270, 0.7813398838043213, 15.181544334169418
1157, 62.970024966751225, 1, 3.3238692870072555, 194, 934464,                                             934464, 0.8565802935165229, 14.857755348854457
1158, 57.07368855562527, 1, 5.918590579996817, 356, 934820,                                             934820, 0.8963348111242391, 14.761463264401039
1159, 30.930208075777045, 1, 8.131674577001831, 484, 935304,                                             935304, 0.896765018297621, 14.674805281576047
1160, -31.561590186145622, 2, 4.322142320001149, 256, 935560,                                             935560, 0.8371929799905047, 14.720537090674043
1161, 22.513857553130947, 1, 3.3782751919934526, 192, 935752,                                             935752, 0.8507902926454941, 14.696649556358656
1162, 42.373429337050766, 1, 6.52464392100228, 387, 936139,                                             936139, 0.8647941133002595, 14.93495072874912
1163, 13.922392141248565, 1, 7.337596674013184, 429, 936568,                                             936568, 0.9229510552260703, 14.811639928039693
1164, -81.39625811576843, 2, 0.6999593939981423, 30, 936598,                                             936598, 0.7151115477085114, 14.859342988332113
1165, 46.16728711873293, 1, 2.12190029300109, 120, 936718,                                             936718, 0.8458446594576041, 14.646039732297261
1166, 9.531053702579811, 1, 6.718972413989832, 402, 937120,                                             937120, 0.8609210465529665, 14.623983623969615
1167, 36.9113401856157, 1, 6.936466303988709, 428, 937548,                                             937548, 0.8715098508607562, 14.595158053335743
1168, 46.36661941790953, 1, 6.12055487500038, 362, 937910,                                             937910, 0.8757433561165688, 14.649849815263273
1169, -67.96295163035393, 2, 0.5171455259987852, 30, 937940,                                             937940, 0.99536661307017, 15.196059862772623
1170, 60.14032730087638, 1, 3.3164346530102193, 185, 938125,                                             938125, 0.7907259783229312, 14.919362758945775
1171, 65.32139001227915, 1, 6.995093123987317, 415, 938540,                                             938540, 0.8353287374398795, 14.68539385278541
1172, 68.35291076346766, 1, 4.117489461001242, 240, 938780,                                             938780, 0.8534813728183508, 14.426846551895142
1173, -80.43135857582092, 2, 0.704864176994306, 30, 938810,                                             938810, 0.7189795980850856, 13.797702916463216
1174, 31.122432112693787, 1, 0.7054697029961972, 30, 938840,                                             938840, 0.8312453111012776, 13.83963950475057
1175, 32.912461415398866, 1, 5.117100618997938, 296, 939136,                                             939136, 0.8099839257428775, 14.337109815429997
1176, -28.92230403982103, 1, 10.144229826008086, 628, 939764,                                             939764, 0.8694022769096551, 14.57878954547226
1177, -60.76896941661835, 2, 1.9075018809962785, 96, 939860,                                             939860, 0.853378647317489, 14.961776246627172
1178, 60.13215756416321, 1, 1.9231196790060494, 109, 939969,                                             939969, 0.7717225395758217, 14.679305444069959
1179, 38.13557933084667, 1, 6.716356033997727, 404, 940373,                                             940373, 0.878459376863914, 14.427573215843427
1180, -101.33710753647028, 1, 6.9369416709960205, 426, 940799,                                             940799, 0.916291592406555, 14.683249395218255
1181, -36.956446232041344, 2, 6.976274718996137, 415, 941214,                                             941214, 0.8167584921940263, 14.258457302185427
1182, 56.76152466642088, 1, 3.1138274219993036, 180, 941394,                                             941394, 0.9753762804799609, 14.505626299646165
1183, 0.7637917049287353, 1, 7.930703124991851, 476, 941870,                                             941870, 0.8633673313786002, 14.380306733756505
1184, -80.62880611419678, 3, 0.5184326020098524, 30, 941900,                                             941900, 0.9585296968619029, 14.18347848256429
1185, 75.2030418466311, 1, 4.113875566996285, 243, 942143,                                             942143, 0.8550932964179742, 14.217574855427683
1186, 41.962883636830156, 1, 8.93320906200097, 534, 942677,                                             942677, 0.8666331930441803, 14.650715068931436
1187, -23.746370904846117, 2, 7.340534977993229, 449, 943126,                                             943126, 0.8971719942273435, 14.296242246649047
1188, 45.07431861828081, 1, 3.7139383210014785, 216, 943342,                                             943342, 0.9088620150254832, 14.176643159654406
1189, -186.1810653656721, 2, 6.139933511003619, 375, 943717,                                             943717, 0.8422574193477631, 14.537092760721842
1190, -51.46476203738712, 1, 5.11416603300313, 306, 944023,                                             944023, 0.9450509667006972, 14.533403217402938
1191, 59.11625138600357, 1, 7.389596898996388, 438, 944461,                                             944461, 0.892707858795989, 14.528229363977093
1192, 56.76188172480033, 1, 6.925728053989587, 408, 944869,                                             944869, 0.8385801887979695, 14.400693005206538
1193, -65.96513670682907, 2, 0.5167941469990183, 30, 944899,                                             944899, 0.7858510196208954, 14.289066632588705
1194, 77.33033987737144, 1, 3.9125470370054245, 228, 945127,                                             945127, 0.8970678249994913, 14.227551535556191
1195, 44.6583736432076, 1, 9.130560741003137, 554, 945681,                                             945681, 0.9036790654870147, 14.433361572479082
1196, -8.958226262533572, 1, 6.936041102002491, 424, 946105,                                             946105, 0.8611832166196041, 14.472279960254454
1197, -70.33149825036526, 2, 2.511198563996004, 138, 946243,                                             946243, 0.9852132760528205, 14.41876469142195
1198, 75.82974824681878, 1, 3.51341119800054, 203, 946446,                                             946446, 0.9302457908691444, 14.450356699563013
1199, 12.159379782620817, 1, 7.523325571004534, 453, 946899,                                             946899, 0.8452590225679721, 14.240244507526457
1200, 10.266877588132047, 1, 7.3241649019910255, 440, 947339,                                             947339, 0.8929253408854658, 14.232188193364577
1201, -116.83062815619633, 2, 4.536626141009037, 265, 947604,                                             947604, 0.8709116571354416, 14.103506041472812
1202, 81.95518552174326, 1, 5.921562638992327, 352, 947956,                                             947956, 0.8335604646497152, 14.31428504667499
1203, 39.246802787762135, 1, 6.732669277989771, 414, 948370,                                             948370, 0.8633150137996904, 14.38847149282262
1204, 79.117106187623, 1, 4.513352673006011, 268, 948638,                                             948638, 0.9294224394791162, 14.205067552737336
1205, -48.90832099318504, 2, 0.7169189890119014, 31, 948669,                                             948669, 0.7411608282596834, 14.020603764441706
1206, -24.229745117016137, 1, 2.708723283998552, 153, 948822,                                             948822, 0.8985838553095176, 14.229990136389638
1207, 66.04760116405669, 1, 7.3373169010010315, 455, 949277,                                             949277, 0.866510497541218, 14.245977881714538
1208, -60.35011640191078, 2, 1.3063464900042163, 58, 949335,                                             949335, 0.8279955006878952, 14.124338807730838
1209, 92.94919959589606, 1, 8.543246037996141, 529, 949864,                                             949864, 0.882648537931911, 14.135783898582531
1210, 84.27560654483386, 1, 7.525260071008233, 448, 950312,                                             950312, 0.8487864225836736, 13.898367626326424
1211, 73.49294539401308, 1, 5.784236905004946, 360, 950672,                                             950672, 0.8813921555876731, 13.860560244984097
1212, -93.85000514984131, 2, 0.9025682140054414, 36, 950708,                                             950708, 0.8329542660050921, 14.229925394058228
1213, 71.34523273259401, 1, 3.1136438399989856, 175, 950883,                                             950883, 0.9083861364637102, 14.082443526131765
1214, 42.72416423028335, 1, 8.144220675996621, 495, 951378,                                             951378, 0.9082338328915412, 14.09742414301092
1215, 59.401820140716154, 1, 7.924383094999939, 475, 951853,                                             951853, 0.9522019930889732, 14.059036568089535
1216, -62.672660797834396, 2, 2.7251960430003237, 162, 952015,                                             952015, 0.827505021367544, 13.795181745364342
1217, 13.9005765466718, 1, 5.117424600000959, 298, 952313,                                             952313, 0.9365760475997157, 13.883141597645395
1218, 50.45714979504919, 1, 8.741729118002695, 534, 952847,                                             952847, 0.8306595191415329, 14.06758438603262
