episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
35, 56.258940019179136, 2, 8.931650701997569, 544, 68709,                                             68709, 1.2748527519185753, 33.85164215985466
36, -240.68965968489647, 2, 8.941700013005175, 547, 69256,                                             69256, 1.2922116278839286, 33.9288657047195
37, -623.6009703409218, 2, 24.77300300099887, 1545, 70801,                                             70801, 1.2704928678216285, 34.10926276889048
38, -287.559975117445, 2, 8.940716886994778, 556, 71357,                                             71357, 1.2632564551753105, 34.00614608449044
39, -298.74714912474155, 2, 7.927856940994388, 473, 71830,                                             71830, 1.2184665837575215, 34.10294602134011
40, -172.95871429145336, 2, 8.54651957799797, 532, 72362,                                             72362, 1.321073001880843, 34.22833264859995
41, -32.22198153048521, 2, 9.805691214991384, 594, 72956,                                             72956, 1.2164794821731169, 34.321237114543464
42, -351.64970610275304, 2, 87.98814520800079, 5523, 78479,                                             78479, 1.2848558446408267, 35.06633803509034
43, -851.5882093161345, 2, 25.176898922989494, 1558, 80037,                                             80037, 1.3334313588209727, 36.17225296720767
44, -288.1599793915084, 2, 76.93484233999334, 4820, 84857,                                             84857, 1.2936988535263727, 36.1589782133142
45, 36.176586506680906, 2, 10.331774974998552, 626, 85483,                                             85483, 1.2304705399960374, 36.28359673046076
46, -222.9726846218109, 2, 8.542882683002972, 528, 86011,                                             86011, 1.2341014987817316, 36.281335664517954
47, -65.89377404768811, 2, 9.730860113995732, 588, 86599,                                             86599, 1.3077024008546556, 36.3372287133924
48, 678.1110224175936, 1, 54.47665780200623, 3416, 90015,                                             90015, 1.2474110769042506, 36.220715662913804
49, -231.3504365682602, 2, 7.519911666997359, 458, 90473,                                             90473, 1.3222075885560314, 35.55939343298367
50, 142.38079777359962, 1, 3.5271995500079356, 213, 90686,                                             90686, 1.1438292791026299, 35.473812568915285
51, -156.94920552521944, 2, 6.208897698990768, 365, 91051,                                             91051, 1.2921113854401731, 35.86757351078399
52, -117.40755742578767, 2, 8.745772327994928, 546, 91597,                                             91597, 1.2384866991868386, 35.639747162004966
53, -185.4898021519184, 2, 7.724531254003523, 468, 92065,                                             92065, 1.300187210751395, 36.19273788093502
54, -238.1565110385418, 2, 8.931048396989354, 547, 92612,                                             92612, 1.2044951090320155, 35.89025858333385
55, -184.70399144210387, 2, 8.543108197001857, 530, 93142,                                             93142, 1.3773620579602583, 35.99828243615492
56, -101.2103480171063, 2, 13.346574109993526, 817, 93959,                                             93959, 1.3077737049563278, 36.013830682201224
57, -109.9212241760033, 2, 7.94241537200287, 484, 94443,                                             94443, 1.3031803787000908, 36.2347646429519
58, -5.936967549379915, 2, 16.349693838012172, 1005, 95448,                                             95448, 1.3574349342294, 36.44891623501754
59, -155.69912826176733, 1, 9.143913778010756, 566, 96014,                                             96014, 1.3432188156215545, 36.74353249755428
60, -721.2636614665389, 2, 18.556460520994733, 1144, 97158,                                             97158, 1.2865760705427274, 36.22406210599246
61, -96.12730306354933, 2, 7.53768076900451, 463, 97621,                                             97621, 1.382945282477282, 36.569402653506714
62, -60.272256842227165, 2, 14.948726287999307, 918, 98539,                                             98539, 1.2793011786111819, 36.46147439994064
63, 383.61409498511057, 2, 125.89064505598799, 7907, 106446,                                             106446, 1.2858176897423026, 36.350754479625
64, -510.27727754470834, 2, 26.98068155699002, 1670, 108116,                                             108116, 1.290652946833365, 36.54211105643632
65, -360.3501023799181, 2, 12.93953957100166, 772, 108888,                                             108888, 1.3381931958575324, 36.44810309681868
66, -339.13100934667455, 2, 25.797188540993375, 1617, 110505,                                             110505, 1.2676402901010744, 36.49262491036287
67, 0.8857261709854356, 2, 16.95035201399878, 1043, 111548,                                             111548, 1.2799769176504185, 36.552826993874596
68, -66.94972402957501, 2, 7.940488274995005, 484, 112032,                                             112032, 1.3733762817934525, 36.88886311428606
69, -25.05761602534767, 2, 15.145002566991025, 930, 112962,                                             112962, 1.3164715733899865, 36.609735466331564
70, -343.41349812580665, 2, 24.990093938002246, 1555, 114517,                                             114517, 1.244518564790008, 36.82010388757638
71, 124.18031696393518, 2, 21.8217333950015, 1354, 115871,                                             115871, 1.254623963526468, 36.46717183241288
72, -23.819069047807716, 2, 7.741133982010069, 478, 116349,                                             116349, 1.3503764506164455, 37.05352931242109
73, -272.8700512074429, 2, 25.378319921001093, 1574, 117923,                                             117923, 1.3477820815587134, 36.98915526403405
74, -42.18239711043134, 2, 7.340629112004535, 453, 118376,                                             118376, 1.3146667243629102, 37.240535449771166
75, -279.5027552634565, 2, 40.62816250900505, 2536, 120912,                                             120912, 1.3112389031292324, 37.15837716454587
76, -42.64120151681709, 2, 7.140557776991045, 434, 121346,                                             121346, 1.354124952914528, 37.28907852348644
77, 363.4365136419656, 2, 38.81233560900728, 2428, 123774,                                             123774, 1.28460263786147, 36.787984625707935
78, -11.576975999458227, 2, 8.140209089004202, 507, 124281,                                             124281, 1.3351246748685366, 37.00998754332051
79, -197.19570338726044, 2, 7.9214797880122205, 474, 124755,                                             124755, 1.314359863347645, 37.13403559737065
80, -1928.677562624216, 2, 64.11725596099859, 4020, 128775,                                             128775, 1.3302211317812922, 36.816433695418326
81, -134.14103014933062, 2, 13.807561976005672, 849, 129624,                                             129624, 1.3928343958722689, 37.244716125326526
82, 198.75470846552707, 2, 27.59511668799678, 1725, 131349,                                             131349, 1.3427921589733898, 37.065538589919825
83, 109.10013100400101, 1, 10.931386203999864, 668, 132017,                                             132017, 1.474224173335615, 36.93839589421621
84, -673.6364418230951, 1, 19.77516875800211, 1228, 133245,                                             133245, 1.3914367799989953, 36.77276627636888
85, -1484.0682949391194, 1, 37.41317677299958, 2332, 135577,                                             135577, 1.3224597593983491, 36.30599690137964
86, -452.3009872585535, 2, 8.925858753995271, 543, 136120,                                             136120, 1.3170956140504138, 36.295165892683556
87, -1218.960041821003, 2, 32.00003879998985, 1995, 138115,                                             138115, 1.3386578889717733, 36.39915920917253
88, -57.789090817270335, 2, 7.538731046995963, 459, 138574,                                             138574, 1.3608482137225033, 36.280952424525175
89, -388.3496527799143, 2, 38.8140891110088, 2421, 140995,                                             140995, 1.3406489390767542, 36.533747106187356
90, -103.83869419293478, 2, 29.002433836009004, 1804, 142799,                                             142799, 1.4147061571611004, 37.099425255591484
91, -186.2190309613943, 2, 7.9238908529951, 484, 143283,                                             143283, 1.4087131504923844, 37.05524774425286
92, -620.0717205174733, 1, 19.57645379299356, 1216, 144499,                                             144499, 1.330590065397126, 37.13714738896019
93, -1374.7083233363228, 1, 39.41965748199436, 2453, 146952,                                             146952, 1.3271182590706028, 37.20136509182693
94, 17.93030059884768, 1, 1.7077538710000226, 83, 147035,                                             147035, 1.1984065649021103, 37.61710166931152
95, -723.9705787857529, 1, 21.17420926199702, 1315, 148350,                                             148350, 1.3689442305737123, 37.13374701380276
96, -539.3343792520463, 2, 11.130726750008762, 675, 149025,                                             149025, 1.4350221889107315, 37.213691485369644
97, -204.561542394571, 2, 8.143044996992103, 497, 149522,                                             149522, 1.305618647658369, 37.506821031781506
98, 129.43427713320125, 2, 35.39773114898708, 2212, 151734,                                             151734, 1.3664707441091752, 37.53800672648397
99, -39.23148708540248, 2, 22.985518332003267, 1447, 153181,                                             153181, 1.335194645396742, 37.89937199010632
100, -255.6383153796196, 2, 7.727279831000487, 468, 153649,                                             153649, 1.4380104765295982, 38.06001550315792
101, -350.45687860250473, 2, 13.879503646006924, 866, 154515,                                             154515, 1.3027766477703773, 37.90345728920459
102, -392.9655817449093, 2, 8.126270494991331, 497, 155012,                                             155012, 1.5294514240273527, 38.25837193264568
103, -146.94195251721976, 2, 8.744689319006284, 540, 155552,                                             155552, 1.381896806039192, 37.952030994274
104, 170.4804554329603, 2, 28.587620963007794, 1770, 157322,                                             157322, 1.4033770899651414, 38.216935564030365
105, -85.48825634327659, 2, 8.542005356997834, 528, 157850,                                             157850, 1.3822746245811384, 38.141374707221985
106, -1341.5651120597904, 2, 104.58757233600772, 6564, 164414,                                             164414, 1.375706580591812, 38.05890281806262
107, -2398.250361665029, 2, 230.20869679600582, 14469, 178883,                                             178883, 1.3028448862359325, 37.18826498271139
108, 3488.661809101701, 2, 148.73901553900214, 9315, 188198,                                             188198, 1.2578762508916779, 36.33650207458103
109, 2673.557166323273, 1, 366.22082241300086, 22847, 211045,                                             211045, 1.1660033151524987, 34.18236238635979
110, -4889.434569817502, 1, 115.64194116600265, 7175, 218220,                                             218220, 1.0810878655137917, 30.718379601402148
111, -2700.741947499686, 1, 68.5818431200023, 4253, 222473,                                             222473, 1.0661898900936722, 29.932522326392508
112, -1967.7128045992067, 1, 56.87261105400103, 3509, 225982,                                             225982, 1.0799121230959587, 29.77508647871955
113, -1653.0604459396563, 1, 39.03841515899694, 2419, 228401,                                             228401, 1.0765818156834819, 29.80573408167044
114, -4085.4954169131815, 2, 123.46081728799618, 7658, 236059,                                             236059, 1.0693427197037804, 30.05260582871834
115, 84.76317906181794, 1, 4.730140059997211, 285, 236344,                                             236344, 1.1395362081234914, 30.41277977123595
116, -14708.420048945438, 2, 360.395345448007, 22279, 258623,                                             258623, 1.0724019275072678, 31.167741055344973
117, -1450.9497252106667, 2, 28.39939891001268, 1744, 260367,                                             260367, 1.09433214829534, 32.33836880845761
118, -6.294001734117046, 1, 2.5049711159954313, 138, 260505,                                             260505, 1.132200846205587, 32.44807670427405
119, 5.13040518714115, 1, 1.9269364600040717, 113, 260618,                                             260618, 1.0989858951188822, 32.76874756602059
120, 65.68442818091717, 1, 9.932103161001578, 596, 261214,                                             261214, 1.1877886066400765, 32.76547169525351
121, -484.11966191232204, 2, 10.008527270008926, 599, 261813,                                             261813, 1.100700525290182, 32.64064595217697
122, -526.3641304373741, 2, 8.945720586998505, 549, 262362,                                             262362, 1.0851235500450342, 32.812317134252666
123, -1320.5152504996295, 2, 59.481233020997024, 3648, 266010,                                             266010, 1.1133468066538244, 32.92700499662182
124, -5367.905469119549, 2, 106.43715695299034, 6574, 272584,                                             272584, 1.109162686577966, 33.546024093012846
125, 342.66838989678945, 2, 45.42884762500762, 2795, 275379,                                             275379, 1.076864305079943, 34.10455902045016
126, 190.66109839384444, 1, 23.386765274000936, 1440, 276819,                                             276819, 1.050074120093551, 34.3504778318935
127, -830.599849848426, 2, 23.167672215000493, 1392, 278211,                                             278211, 1.1068438847988158, 34.44860938636736
128, -484.5900834798813, 2, 7.924924450009712, 471, 278682,                                             278682, 1.1381910664134218, 34.76534257471688
129, -3912.876141436398, 2, 82.35644621499523, 5076, 283758,                                             283758, 1.080332570341603, 34.792826328623285
130, -1499.7950138659144, 2, 46.442856109002605, 2881, 286639,                                             286639, 1.135649907510341, 35.23901492512421
131, -481.9024661183357, 2, 8.43611404398689, 511, 287150,                                             287150, 1.1188868731551909, 35.4921562881619
132, -461.56447130441666, 2, 10.536431761007407, 607, 287757,                                             287757, 1.1248384452435685, 35.46211473003054
133, -1410.4942146837711, 2, 30.200645213000826, 1861, 289618,                                             289618, 1.0522003505961477, 35.702555691792334
134, -143.51648513178225, 2, 23.996415968998917, 1492, 291110,                                             291110, 1.1300713074950366, 35.90786853360746
135, 370.82986482977867, 1, 9.937046763006947, 606, 291716,                                             291716, 1.1102422376965533, 36.10846479812471
136, -7.445683942758478, 1, 9.128901281001163, 545, 292261,                                             292261, 1.1083991532478858, 35.97399714758637
137, -731.3278523385525, 2, 15.162792566989083, 919, 293180,                                             293180, 1.1805484988549328, 36.15476879954208
138, -1115.3688192665577, 2, 37.012653985002544, 2296, 295476,                                             295476, 1.131757689153172, 36.21360689007032
139, 81.05134892463684, 1, 2.121939486998599, 117, 295593,                                             295593, 1.211640974904737, 36.12449603610568
140, -181.88523209952837, 1, 24.98090173599485, 1540, 297133,                                             297133, 1.1306449172558724, 36.47839959999184
141, -475.01540210843086, 2, 8.43590933100495, 518, 297651,                                             297651, 1.1130599679288717, 36.735335596740015
142, -351.11937126517296, 2, 10.73221249099879, 648, 298299,                                             298299, 1.2031909352927297, 36.88613256113029
143, -107.70080785828759, 1, 10.74781117400562, 657, 298956,                                             298956, 1.1082691893639267, 36.63733446652486
144, 6.586860026225622, 1, 5.919891821002238, 353, 299309,                                             299309, 1.1357888116714974, 36.814826360167594
145, 14.39784716826398, 1, 0.9178473630017834, 47, 299356,                                             299356, 0.9795538998664693, 36.198011601224856
146, -541.3859787136316, 2, 12.540256976993987, 769, 300125,                                             300125, 1.1323298783621645, 36.79391280572343
147, -208.18749790929724, 2, 8.946627533005085, 549, 300674,                                             300674, 1.1521952415533188, 36.872369345854324
148, -63.781312796636485, 1, 9.932048989008763, 597, 301271,                                             301271, 1.127063339529325, 36.84180256509701
149, 20.37518376117805, 1, 3.1286527310003294, 188, 301459,                                             301459, 1.0065943249996672, 36.49223192701948
150, 15.435310761007713, 1, 1.1029906879994087, 47, 301506,                                             301506, 1.2082083092090932, 37.486747092389045
151, -423.49386229889933, 2, 11.226369929005159, 685, 302191,                                             302191, 1.135121857423852, 37.12404750072173
152, 482.5491214841604, 1, 14.156060103996424, 873, 303064,                                             303064, 1.0855570467613544, 37.05687930794243
153, -1689.0194198575336, 2, 44.63371040399943, 2766, 305830,                                             305830, 1.1362724779678788, 36.90296385276171
154, -1035.6473190933466, 2, 28.002017729988438, 1745, 307575,                                             307575, 1.169359891223361, 37.15375755113312
155, 2248.0183170885066, 2, 126.08165292200283, 7798, 315373,                                             315373, 1.1657448134710617, 37.231045935269535
156, -1699.3620372712612, 2, 36.436020490000374, 2270, 317643,                                             317643, 1.1479972928237285, 37.51424294862453
157, 90.76645027284394, 1, 4.112131121000857, 241, 317884,                                             317884, 1.143327659467444, 37.66704480183075
158, 20.351029835874215, 1, 2.3095933950098697, 128, 318012,                                             318012, 1.131578054977581, 37.931461691856384
159, 16.063766452949494, 1, 2.130500564991962, 121, 318133,                                             318133, 1.208695895169392, 37.75500904430043
160, 10.32289655081695, 1, 0.7034534459962742, 30, 318163,                                             318163, 1.2649961878856024, 37.92256495157878
161, 0.25380563735961914, 1, 0.7767159939976409, 30, 318193,                                             318193, 1.0834903021653493, 37.29343770345052
162, 23.069217782933265, 1, 2.731413742993027, 164, 318357,                                             318357, 1.190334661341295, 37.577596385304524
163, -39.44262997433543, 1, 2.5085770989971934, 134, 318491,                                             318491, 1.1645411032794126, 37.306193864167625
164, -905.1020720428787, 2, 26.97463613799482, 1664, 320155,                                             320155, 1.130347330033636, 37.57874177625546
165, 373.0050608995298, 2, 58.090793941999436, 3618, 323773,                                             323773, 1.1714694205323526, 37.87670246997283
166, -373.94893592428707, 2, 18.562379341005, 1138, 324911,                                             324911, 1.1731548403866052, 38.031092625301206
167, 182.54087784187868, 1, 13.356954595001298, 827, 325738,                                             325738, 1.1662605973512403, 38.13043389095505
168, -70.37266372994054, 1, 9.528311299000052, 570, 326308,                                             326308, 1.1633155169194205, 37.726681970295154
169, -884.4080306154501, 1, 29.60974376500235, 1838, 328146,                                             328146, 1.1349302846796494, 38.12013826380617
170, 0.7690370359050576, 1, 9.9327873680013, 604, 328750,                                             328750, 1.1609739919766684, 38.08759299650887
171, 23.789304393110797, 1, 1.586810530992807, 78, 328828,                                             328828, 1.2241208316423955, 37.7235379585853
172, 17.272919416660443, 1, 1.1201125160005176, 58, 328886,                                             328886, 1.1015611342315017, 38.41577526618694
173, 18.893266883678734, 1, 2.3096585210005287, 129, 329015,                                             329015, 1.3860030735647955, 38.20877608957217
174, -17.42916944285389, 1, 4.115534794007544, 229, 329244,                                             329244, 1.0128161026140488, 37.56702715444773
175, 15.288249763776548, 1, 1.1071269770036452, 52, 329296,                                             329296, 1.099696384026454, 37.51616056148823
176, -217.22957094677258, 1, 9.751975261009648, 600, 329896,                                             329896, 1.1320772058765094, 37.970060453414916
177, -11.325603530363878, 1, 8.328027091003605, 493, 330389,                                             330389, 1.1708067871373276, 37.97630472937656
178, 22.06358593434561, 1, 4.917415581003297, 286, 330675,                                             330675, 1.183089005676183, 37.781803371189355
179, 14.488695385400206, 1, 1.106600993007305, 51, 330726,                                             330726, 0.9329736916457906, 37.739899579216456
180, -303.2686012046761, 1, 14.74654288199963, 897, 331623,                                             331623, 1.1145416888571371, 37.729562585037556
181, 17.655598901503254, 1, 1.2043089140061056, 61, 331684,                                             331684, 1.3274072066682283, 38.285394324630985
182, 21.648656056728214, 1, 1.503408392003621, 69, 331753,                                             331753, 1.1750608319821565, 37.90222187318663
183, 23.235044063301757, 1, 1.7235949500027345, 101, 331854,                                             331854, 1.2248109455155853, 37.6300999480899
184, 23.27396327909082, 1, 2.308836864991463, 122, 331976,                                             331976, 1.1725629616956241, 37.137805469700545
185, -156.04900582693517, 1, 7.745333025988657, 468, 332444,                                             332444, 1.15682771967517, 37.61282404875144
186, -67.64661281136796, 1, 4.713429714000085, 270, 332714,                                             332714, 1.0716775248448054, 37.80280127348723
187, -139.23848659615032, 1, 6.738212587995804, 417, 333131,                                             333131, 1.07732332917712, 37.56566412214467
188, -5165.231922492385, 2, 94.39084111798729, 5878, 339009,                                             339009, 1.1879276573587008, 37.65851808283839
189, -2108.039190765354, 2, 64.1068174020038, 4001, 343010,                                             343010, 1.1639886267764423, 37.7185134430046
190, 380.39622221988975, 2, 35.013423880998744, 2166, 345176,                                             345176, 1.1578888447881295, 37.83767618388901
191, -9217.694467262947, 2, 3087.810998624991, 192524, 537700,                                             537700, 0.997605447442721, 32.094548028945646
192, -1051.6161778718233, 2, 38.60932707200118, 2392, 540092,                                             540092, 0.7854225556163684, 25.839301815001065
193, -1813.8400128111243, 2, 42.65117807200295, 2657, 542749,                                             542749, 0.7776387207123135, 25.767803920046656
194, -524.2801906665554, 1, 23.570970908011077, 1453, 544202,                                             544202, 0.8071646488131282, 26.000960911214555
195, -803.6940027629025, 1, 29.387629101009225, 1805, 546007,                                             546007, 0.779958967092625, 25.778464352721322
196, 5.61747283115983, 1, 0.9239324680092977, 52, 546059,                                             546059, 0.7166053962249023, 25.27781244424673
197, -5993.739028766344, 1, 147.74278042299557, 9201, 555260,                                             555260, 0.7763561015737509, 25.94275550875453
198, -24.54039680468759, 1, 10.333647023988306, 616, 555876,                                             555876, 0.7657546479400102, 26.229173468304918
199, -133.53487760340795, 1, 11.535652691993164, 694, 556570,                                             556570, 0.7586763062291598, 26.34468219878007
200, -2679.425785985688, 1, 77.94150044700655, 4840, 561410,                                             561410, 0.7969901215007975, 26.35731237190814
201, -3796.9714008911906, 1, 97.26283472399518, 6054, 567464,                                             567464, 0.7899594486183091, 26.62896090747895
202, -120.60557768275612, 1, 23.383938754996052, 1454, 568918,                                             568918, 0.7756851449342345, 26.85645802903208
203, -103.89521493017673, 1, 4.517074756993679, 261, 569179,                                             569179, 0.7944676087048775, 26.831937475679478
204, -37.41465470590629, 1, 6.137607022988959, 367, 569546,                                             569546, 0.7700780034877299, 26.77052847630971
205, 8.696021456096787, 1, 11.736012091001612, 706, 570252,                                             570252, 0.8056601516416998, 26.94117536355686
206, -33.01821589880274, 1, 5.734005780002917, 348, 570600,                                             570600, 0.7831724232126926, 26.701862444822815
207, -22.3804764598608, 1, 3.7085734409920406, 202, 570802,                                             570802, 0.7644408958973271, 26.903149689778243
208, 16.534090895031113, 1, 1.9071199250029167, 93, 570895,                                             570895, 0.8079625525141275, 26.889862429711126
209, -132.58972129205085, 1, 12.942798625997966, 782, 571677,                                             571677, 0.8019488542662252, 26.75359979127069
210, 18.217315216199495, 1, 3.9106523740047123, 226, 571903,                                             571903, 0.7818397945534866, 26.813586614828193
211, 8.087784722447395, 1, 2.202476979990024, 125, 572028,                                             572028, 0.9504561135768891, 26.495742401123046
212, -59.186006121046375, 1, 9.735371479007881, 589, 572617,                                             572617, 0.7741825161138091, 26.724439394291878
213, -51.261709078913555, 1, 4.717696677005733, 268, 572885,                                             572885, 0.7855464235615375, 26.882306426318724
214, 15.372399628045969, 1, 1.7071364679868566, 83, 572968,                                             572968, 0.9302844107151031, 27.226285382925745
215, -356.7793100106355, 1, 20.360612047006725, 1245, 574213,                                             574213, 0.7599633012909487, 26.793497159107623
216, 22.801644703606144, 1, 1.723011868991307, 94, 574307,                                             574307, 0.7490827133680912, 26.771213653239798
