episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1201, 85.38115406036377, 1, 1.9135422710096464, 90, 947429,                                             947429, 1.5166731337706247, 14.700078137715657
1202, 72.00882281374652, 1, 7.123255422004149, 426, 947855,                                             947855, 0.8655109750412999, 14.16597650644365
1203, -43.530929043889046, 2, 0.919502853997983, 54, 947909,                                             947909, 0.9494527285849607, 14.878280189302233
1204, -47.409128203988075, 2, 2.5087045449909056, 135, 948044,                                             948044, 0.890296608430368, 14.135912979973687
1205, 40.66195539123146, 1, 7.53851504100021, 464, 948508,                                             948508, 0.8491206797289437, 14.028236124022254
1206, -46.912004202604294, 2, 1.3065972159965895, 63, 948571,                                             948571, 0.7491651328783187, 13.945767826504177
1207, -11.22654817206785, 2, 2.921645336988149, 173, 948744,                                             948744, 0.9540466717901946, 14.266984575745687
1208, 26.28092367167119, 1, 6.519005597001524, 382, 949126,                                             949126, 0.8910536893999389, 13.635403659331237
1209, 55.36473876715172, 1, 4.128840292003588, 250, 949376,                                             949376, 0.8655489057302475, 13.973557704925538
1210, -86.69796632230282, 2, 2.7119484639988514, 148, 949524,                                             949524, 0.8921993854078086, 13.930055334761336
1211, 46.613051883876324, 1, 5.832626353003434, 361, 949885,                                             949885, 0.8998589962308097, 13.62065512585838
1212, 46.94979849900119, 1, 4.511762490001274, 266, 950151,                                             950151, 0.8074867105797717, 13.6908521508812
1213, -70.85699924826622, 2, 1.1184855280007469, 61, 950212,                                             950212, 0.850895463931756, 13.291367171240635
1214, 6.010874895961024, 1, 4.118576079999912, 237, 950449,                                             950449, 0.8872106338100594, 13.540056188398273
1215, -39.004159450065345, 1, 8.542520842995145, 527, 950976,                                             950976, 0.8416444248673586, 13.73849157318897
1216, -85.78788608312607, 2, 0.902939981999225, 37, 951013,                                             951013, 0.80858457732845, 13.760292710484686
1217, 66.97956664123922, 1, 5.1275672699994175, 313, 951326,                                             951326, 0.8404671854485338, 13.630737038085256
1218, -2.4777589687510044, 1, 5.119498361003934, 296, 951622,                                             951622, 0.8524920247696541, 13.624900010791984
1219, -1.5766628759447485, 1, 6.7379932700132485, 414, 952036,                                             952036, 0.9423177330102321, 13.79613654970547
1220, 64.90482836554293, 1, 5.11729237200052, 294, 952330,                                             952330, 0.8676432647875377, 13.74306007631782
1221, 64.91318787657656, 1, 4.801205919007771, 288, 952618,                                             952618, 0.8662819349103503, 13.911080810758802
1222, 26.318437807727605, 1, 5.319622063005227, 308, 952926,                                             952926, 0.9338477711592402, 14.034067073425689
1223, 36.287443383131176, 1, 6.318197036001948, 371, 953297,                                             953297, 0.9285553139496364, 13.942308141857467
1224, 32.2453807018901, 1, 6.522272059999523, 386, 953683,                                             953683, 0.8938375694455261, 13.884501224972423
1225, -57.46154224872589, 2, 1.3074782399926335, 55, 953738,                                             953738, 1.0675063349983909, 13.844646124406294
1226, 42.966800566995516, 1, 6.521860084001673, 384, 954122,                                             954122, 0.8747188040676216, 13.729419469833374
1227, -30.743434546515346, 1, 5.9356750159931835, 366, 954488,                                             954488, 0.885830931080495, 13.661577127018912
1228, -65.91160762659274, 2, 2.9118573119922075, 167, 954655,                                             954655, 0.8850299087827077, 13.775898231003813
1229, 34.872102200984955, 1, 0.7040725049882894, 30, 954685,                                             954685, 0.9669896145661672, 12.900995826721191
1230, 67.02310338889947, 1, 5.720992647999083, 334, 955019,                                             955019, 0.8622891105220704, 13.954179479690369
1231, 31.8349044562201, 1, 5.588819594006054, 335, 955354,                                             955354, 0.9192607129687693, 13.896665285594429
1232, -41.677623299416155, 2, 6.722351874006563, 395, 955749,                                             955749, 0.8832344662539566, 13.793742816055877
1233, 36.61838275194168, 1, 1.10446469199087, 52, 955801,                                             955801, 0.8398874872005903, 13.915857039965116
1234, -79.00241151888622, 1, 5.931260675992235, 362, 956163,                                             956163, 0.9068052618049126, 13.735207698621803
1235, -55.97174036502838, 2, 1.5028384610050125, 74, 956237,                                             956237, 0.881206779061137, 13.612780506546432
1236, -8.74601123057073, 2, 1.9210390189982718, 105, 956342,                                             956342, 0.9241040610131763, 13.796099181402298
1237, -4.699904496548697, 1, 3.710829884992563, 213, 956555,                                             956555, 0.8994648932291308, 13.852261312690699
1238, 90.3255218535196, 1, 5.523859859997174, 328, 956883,                                             956883, 0.9618400271709372, 13.7663695623235
1239, 22.406144250626312, 1, 6.323249157998362, 367, 957250,                                             957250, 0.916417936619361, 13.641558696528547
1240, 16.328224570663224, 2, 4.919404551998014, 279, 957529,                                             957529, 0.9491024998994712, 13.766417951139498
1241, 62.119984495511744, 1, 3.5726728290028404, 204, 957733,                                             957733, 0.8298197970086453, 13.521372313592948
1242, -51.95459035693784, 2, 5.9238733319944, 343, 958076,                                             958076, 0.9064777592528318, 13.741455902511108
1243, -54.23617120832205, 2, 1.7059268419980071, 79, 958155,                                             958155, 0.7601061410541776, 13.110113204280033
1244, -131.64643798023462, 1, 5.1293436879932415, 311, 958466,                                             958466, 0.8927934569369559, 13.378581157451274
1245, -97.87709468603134, 2, 1.7076626850030152, 86, 958552,                                             958552, 0.8327255148527234, 13.394215057062548
1246, 44.91193714737892, 1, 1.5095716819923837, 73, 958625,                                             958625, 0.9407313629372479, 13.859655569677484
1247, 36.52796921861591, 1, 5.517143342003692, 323, 958948,                                             958948, 0.8798544723367543, 13.455366909688472
1248, -47.805752605199814, 2, 0.920761457993649, 49, 958997,                                             958997, 0.9658625186706076, 13.582655186555824
1249, 72.547006004781, 1, 5.116668318005395, 304, 959301,                                             959301, 0.9729627948254347, 14.069887714950662
1250, -81.23219642043114, 2, 1.1216288059949875, 61, 959362,                                             959362, 0.9609295618338664, 13.40847987815982
1251, -0.20791122823720798, 1, 3.3807737519964576, 196, 959558,                                             959558, 0.8964835081477555, 13.760577024245748
1252, -104.3339895659592, 2, 5.136602220998611, 307, 959865,                                             959865, 0.9220895708966332, 13.698459176364862
1253, 26.991140302619897, 1, 4.311451173998648, 246, 960111,                                             960111, 0.8822015456067838, 13.57478293170774
1254, -0.650028545576788, 1, 5.137830788997235, 317, 960428,                                             960428, 0.8803910153333321, 13.476668338294285
1255, -217.7610900104046, 1, 5.71905132199754, 333, 960761,                                             960761, 0.9021660317708781, 13.404895553359756
1256, 9.812896880786866, 1, 5.736064629003522, 353, 961114,                                             961114, 0.88063568298945, 13.57050723327118
1257, -83.12618327140808, 2, 0.7021589490032056, 30, 961144,                                             961144, 0.8196410407622655, 13.469089333216349
1258, -52.1097245067358, 1, 4.130700636000256, 251, 961395,                                             961395, 0.8607683993905664, 13.539805028543054
1259, 8.432131469045999, 1, 5.724662982989685, 331, 961726,                                             961726, 0.8804567874918532, 13.615457485809786
1260, -23.92611375823617, 2, 6.325218917001621, 378, 962104,                                             962104, 0.914620495425961, 13.351613589695521
