episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
450, -101.98241944797337, 2, 2.9105306879937416, 170, 722964,                                             722964, 0.8134029242922278, 24.86494270773495
451, 83.65290063701104, 1, 4.404695035002078, 272, 723236,                                             723236, 0.8474991180221824, 24.926949865677777
452, 113.2273690138245, 1, 10.331200683009229, 628, 723864,                                             723864, 0.8062922489965797, 24.860689770643877
453, -34.71701161994133, 2, 5.916561960999388, 354, 724218,                                             724218, 0.8007477366991635, 24.98133385114077
454, 32.353591861145105, 1, 6.734680426001432, 424, 724642,                                             724642, 0.8200737983691242, 24.967023678545683
455, -105.13586449623108, 2, 1.505736954000895, 74, 724716,                                             724716, 0.7279323025329693, 24.53264450382542
456, 20.779463231563568, 1, 0.7039854140020907, 30, 724746,                                             724746, 0.7210023283958436, 24.441060129801432
457, 40.337203173548914, 1, 3.72595387500769, 229, 724975,                                             724975, 0.8257226031680295, 24.81358295757177
458, 40.85820678516757, 1, 4.913745197001845, 289, 725264,                                             725264, 0.7724614284649027, 24.88089758797088
459, -67.2712592933949, 2, 7.122015407992876, 422, 725686,                                             725686, 0.7566528991217861, 24.764989287932337
460, 29.73210547864437, 1, 1.507897806004621, 70, 725756,                                             725756, 0.7461123636790684, 24.741674777439663
461, 101.54515522235306, 1, 7.993254942004569, 482, 726238,                                             726238, 0.8014633841039729, 25.04796652576241
462, 8.663925614149775, 1, 7.321694728991133, 449, 726687,                                             726687, 0.7843601399646836, 24.820378777178995
463, -104.83840945363045, 2, 2.523813852996682, 153, 726840,                                             726840, 0.8080459558496288, 24.632702746422463
464, 80.32082843902754, 1, 8.92806138699234, 551, 727391,                                             727391, 0.8034179198763548, 24.88663916406095
465, 63.629875982464, 1, 6.922701281000627, 418, 727809,                                             727809, 0.8145260010182002, 24.842318982028505
466, 0.6965342932962812, 1, 6.722854333987925, 397, 728206,                                             728206, 0.8188459911484562, 24.690959550871955
467, -56.08212898802594, 2, 3.3259926720056683, 197, 728403,                                             728403, 0.775341054509739, 24.82738494873047
468, 85.08192137652077, 1, 4.716353281997726, 274, 728677,                                             728677, 0.7846695215162569, 24.577713569585423
469, 46.30400150036439, 1, 4.932701279991306, 300, 728977,                                             728977, 0.8444504830241203, 24.715952962239584
470, 187.72804287198232, 1, 11.937329753011, 735, 729712,                                             729712, 0.7976002654250787, 24.68200377639459
471, -120.72134132683277, 2, 5.602920801000437, 350, 730062,                                             730062, 0.7565530452557973, 24.639499882289343
472, 10.695890906383283, 1, 5.720975513002486, 342, 730404,                                             730404, 0.8574983880185244, 24.63944517659862
473, 5.22472460186691, 1, 13.753209966991562, 854, 731258,                                             731258, 0.8017449754113615, 24.61363526082988
474, -26.446537650816026, 2, 2.7245224849903025, 166, 731424,                                             731424, 0.8554528457931725, 24.56947319766125
475, 108.53336452576332, 1, 12.540922109998064, 781, 732205,                                             732205, 0.7818753861663589, 24.58332553624191
476, 103.94794098695274, 1, 11.757380212002317, 735, 732940,                                             732940, 0.7804818933107415, 24.68169218828889
477, -51.38630300760269, 2, 1.7060573070048122, 89, 733029,                                             733029, 0.8162428964389844, 24.3078277887923
478, 105.21719750761986, 1, 4.929702955996618, 298, 733327,                                             733327, 0.8152744054994328, 24.584303126239135
479, -56.811483934521675, 2, 2.1082776140101487, 112, 733439,                                             733439, 0.7859681089009557, 24.228835684912546
480, 167.1272937208414, 1, 6.135181315999944, 371, 733810,                                             733810, 0.7849260403139572, 24.604071912739798
481, 76.61308037873823, 1, 7.399547526001697, 445, 734255,                                             734255, 0.7867521770884481, 24.38984870482027
482, 3.66405276002115, 2, 3.5262155489908764, 209, 734464,                                             734464, 0.8461375488904104, 24.60141202935762
483, 25.954628268256783, 1, 4.71430586000497, 272, 734736,                                             734736, 0.8191590751795208, 24.626237686942606
484, 130.2449001003988, 1, 9.530776712999796, 580, 735316,                                             735316, 0.8097999174533219, 24.33478802648084
485, 76.81538760103285, 1, 5.330972039999324, 333, 735649,                                             735649, 0.7806686959467135, 24.47470355678249
486, -76.85026429744903, 2, 3.712884453998413, 216, 735865,                                             735865, 0.7670656917271791, 24.125777006149292
487, 96.93064317968674, 1, 5.930116014002124, 361, 736226,                                             736226, 0.7910298349289353, 24.33845683808472
488, 99.30302108032629, 1, 7.122596916000475, 432, 736658,                                             736658, 0.7923015105641551, 24.410227055902833
489, -50.13771749846637, 3, 5.725048514010268, 348, 737006,                                             737006, 0.8332013602571926, 24.33945369720459
490, 101.94602610915899, 1, 3.931796945995302, 237, 737243,                                             737243, 0.8280171635030191, 24.40002670770959
491, 134.9401460350491, 1, 10.001996755003347, 606, 737849,                                             737849, 0.7932392938597368, 24.159122177476537
492, -60.79233476519585, 2, 0.9199675459967693, 45, 737894,                                             737894, 0.7220087587833405, 23.639363479614257
493, 98.76068423781544, 1, 6.3224636939994525, 375, 738269,                                             738269, 0.7156277780532837, 24.230899088541666
494, 78.63822096226795, 1, 13.757879059994593, 855, 739124,                                             739124, 0.8153548613974922, 24.24039844713713
495, 18.240767157403752, 1, 6.5227473690029, 387, 739511,                                             739511, 0.752646658925739, 24.009954191301528
496, -136.9865509569645, 2, 4.921119448001264, 291, 739802,                                             739802, 0.8604117606308862, 24.080825235425813
497, 96.52996377553791, 1, 4.518570266009192, 267, 740069,                                             740069, 0.7761067503623749, 24.075758787576625
498, -138.04396645724773, 2, 4.314170094003202, 250, 740319,                                             740319, 0.8139749164581299, 24.30786026763916
499, 111.62875846028328, 1, 3.9172499240085017, 220, 740539,                                             740539, 0.871131015365774, 23.918887069008566
500, -337.11170196533203, 2, 11.349866620003013, 702, 741241,                                             741241, 0.7831920105592478, 24.01717066425204
501, -51.87739915132988, 1, 4.319145993998973, 254, 741495,                                             741495, 0.7489413123900496, 24.026544300589975
502, 54.715475357486866, 1, 4.129546748998109, 248, 741743,                                             741743, 0.7524036702609831, 24.095834139854677
503, 25.23964519787114, 1, 14.546963502987637, 898, 742641,                                             742641, 0.7783151271282166, 24.139581253374605
504, -189.95080126821995, 2, 4.729236815997865, 287, 742928,                                             742928, 0.8419277041838975, 23.88845481606726
505, 9.895543960854411, 1, 0.7031540799944196, 30, 742958,                                             742958, 0.8487390567859013, 24.275197792053223
506, -64.68651396036148, 2, 3.110948750996613, 168, 743126,                                             743126, 0.7788171156176499, 23.94412531171526
507, 136.194255143404, 1, 7.540681215003133, 467, 743593,                                             743593, 0.7661639223517391, 23.987489018246244
508, 89.11291018663906, 1, 6.91975614799594, 415, 744008,                                             744008, 0.8347103917455099, 23.990905692778437
509, -59.57310828566551, 2, 1.3221532919997117, 67, 744075,                                             744075, 0.6811903781855284, 24.09993575935933
510, -61.21323095145635, 1, 4.720825876996969, 273, 744348,                                             744348, 0.7758493377612188, 23.96428718147697
511, -169.83065905264812, 2, 9.601396197991562, 598, 744946,                                             744946, 0.7892611863521429, 24.090489575695432
512, 64.31602089654189, 1, 4.513598721008748, 258, 745204,                                             745204, 0.8464052755703297, 24.014475053595017
513, -66.42014744877815, 2, 1.105716254998697, 52, 745256,                                             745256, 0.8622755574492308, 23.92822658098661
514, 73.25780468247831, 1, 3.928967162006302, 234, 745490,                                             745490, 0.7215885950459374, 23.97917449983776
515, 36.60017605382018, 1, 6.119215787999565, 362, 745852,                                             745852, 0.7780258809499319, 23.92964366786388
516, 188.18489614850841, 1, 11.352071860004799, 704, 746556,                                             746556, 0.8146507823416456, 23.83008961514993
517, -47.837200209498405, 2, 1.9088138880033512, 99, 746655,                                             746655, 0.8665080338415473, 23.764387150003454
518, 64.86962889239658, 1, 3.3143158040038543, 191, 746846,                                             746846, 0.7643989890969861, 24.040167424067153
519, -96.03348152991384, 2, 4.712778190994868, 268, 747114,                                             747114, 0.7631214386714038, 23.801796457660732
520, 70.88353940844536, 1, 2.1211107650015038, 122, 747236,                                             747236, 0.7380136947651379, 23.658822200337394
521, 40.05255892628338, 1, 8.793670143000782, 535, 747771,                                             747771, 0.8003516177707743, 23.851544314232942
522, -37.395073145627975, 2, 0.7191660079988651, 34, 747805,                                             747805, 0.8081623675192103, 24.081010594087488
523, -27.09257310954854, 1, 3.3109877509996295, 181, 747986,                                             747986, 0.7938392544319617, 23.983468640575094
524, 127.96917191278771, 1, 7.526483034002013, 458, 748444,                                             748444, 0.8074109500282196, 23.842219356886684
525, 130.74760621227324, 1, 9.147151484008646, 564, 749008,                                             749008, 0.7696309084376545, 23.769042407367245
526, 168.5252650268376, 1, 11.938905451999744, 732, 749740,                                             749740, 0.7865336405856361, 23.852560830246556
527, 361.61457059998065, 1, 15.767375454001012, 987, 750727,                                             750727, 0.7914219188533173, 23.656701954664793
528, 73.24791947798803, 1, 4.312964451994048, 247, 750974,                                             750974, 0.7311785066658668, 23.543612870127564
529, -91.84679275751114, 2, 2.5108939180063317, 136, 751110,                                             751110, 0.7741486493717221, 23.532859493704404
530, 53.80661168694496, 1, 1.908484921004856, 102, 751212,                                             751212, 0.915033755349178, 23.898967780318916
531, 66.00330474320799, 1, 6.417260522997822, 389, 751601,                                             751601, 0.824697194951359, 23.720133999625943
532, -66.99847326241434, 2, 3.5130202820000704, 196, 751797,                                             751797, 0.787597300142658, 23.47318525703586
533, 94.05493944557384, 1, 4.918627791994368, 282, 752079,                                             752079, 0.6985016668096502, 23.41867433372119
534, 47.76110199961113, 1, 9.54985701298574, 594, 752673,                                             752673, 0.7882769932650556, 23.53786317266599
535, -60.19788544669427, 2, 6.523779320996255, 397, 753070,                                             753070, 0.819385235720978, 23.58119296306927
536, -112.99231050908566, 2, 4.919438669006922, 287, 753357,                                             753357, 0.865582453560746, 23.424259351936367
537, -28.314101711439434, 2, 2.7071265340055106, 144, 753501,                                             753501, 0.8253817684534523, 23.538766225179035
538, 76.14683189132484, 1, 5.122022201001528, 305, 753806,                                             753806, 0.7285476983570661, 23.725037083860304
539, -55.273332595825195, 2, 1.7102195439947536, 86, 753892,                                             753892, 0.7556798218987709, 23.903288286785745
540, -17.477729282865766, 2, 4.127593106997665, 244, 754136,                                             754136, 0.7453010151865053, 23.51926784828061
541, -39.77435470407363, 1, 7.378067388999625, 441, 754577,                                             754577, 0.8145973028914999, 23.666688209758593
542, -15.729316283250228, 2, 3.526597000003676, 214, 754791,                                             754791, 0.8203699949467294, 23.334029536380946
543, 8.914529871894047, 1, 2.310291891990346, 128, 754919,                                             754919, 0.764235976850614, 23.76343573629856
544, 17.108932200586423, 1, 10.552325075987028, 653, 755572,                                             755572, 0.7848636586943593, 23.522231839517357
545, -45.162579238414764, 2, 0.9043009040033212, 33, 755605,                                             755605, 0.7519822346441674, 22.98424767002915
546, 186.24765035510063, 1, 6.12013774800289, 368, 755973,                                             755973, 0.7994082891584738, 23.415142463601153
547, -76.66174742946168, 2, 6.524763416004134, 391, 756364,                                             756364, 0.7925627339069191, 23.537579621805254
548, 46.83403432369232, 1, 1.9098894159978954, 92, 756456,                                             756456, 0.6609691115825073, 23.303354284037713
549, 61.59078202024102, 1, 4.733421419994556, 291, 756747,                                             756747, 0.836627787638366, 23.465088709932832
550, -255.25034755468369, 2, 3.515718872004072, 200, 756947,                                             756947, 0.8074531672894955, 23.681627225875854
551, 128.53308087587357, 1, 4.574109107998083, 264, 757211,                                             757211, 0.7972808220621311, 23.48460917039351
552, -59.237712904810905, 2, 2.306678884997382, 126, 757337,                                             757337, 0.8144340964536818, 23.431006234789653
553, 97.59625614300603, 1, 5.130282106998493, 315, 757652,                                             757652, 0.7888168376589578, 23.511262578812858
554, 60.175268453749595, 1, 7.721272504990338, 456, 758108,                                             758108, 0.7897464147393118, 23.388856917096856
555, 48.11010311264545, 1, 7.940580372000113, 491, 758599,                                             758599, 0.8282049243051991, 23.568818851789487
556, -67.55065546929836, 2, 1.9050487499916926, 99, 758698,                                             758698, 0.7830454126150921, 23.132479349772137
557, 84.75007472652942, 1, 4.328562953989604, 260, 758958,                                             758958, 0.7674058205806292, 23.41573937489436
558, 34.668704187031835, 1, 6.520559034004691, 389, 759347,                                             759347, 0.7566787202897599, 23.359785771308644
559, -40.817142835003324, 2, 8.339046253997367, 505, 759852,                                             759852, 0.8767398720330531, 23.241280957967927
560, 53.9859301536344, 1, 3.9127160489879316, 223, 760075,                                             760075, 0.7858075331144804, 23.427357523965195
561, -70.57534675300121, 2, 2.5747053250088356, 138, 760213,                                             760213, 0.7658154787360758, 23.37392986684606
562, 133.74717768689152, 1, 6.72281957299856, 393, 760606,                                             760606, 0.7783254860466673, 23.375007415849137
563, 190.9712487515062, 1, 12.554088675999083, 775, 761381,                                             761381, 0.8027410606030495, 23.245276504024382
564, -68.2077553011477, 3, 2.1047661070042523, 105, 761486,                                             761486, 0.7618271745386578, 23.294915844145276
565, 146.1544735915959, 1, 6.131844303003163, 374, 761860,                                             761860, 0.8322461354222527, 23.042948513744985
566, -74.8997054696083, 2, 2.709312188992044, 144, 762004,                                             762004, 0.800817221403122, 23.285539362165665
567, 147.09094002842903, 1, 6.132473553996533, 375, 762379,                                             762379, 0.783948438167572, 23.048932774861655
568, 60.856077745207585, 2, 7.927817838004557, 477, 762856,                                             762856, 0.8211388091871074, 23.38944477505154
569, 71.68560829758644, 1, 2.121092689005309, 124, 762980,                                             762980, 0.8212872455196996, 23.027909924907068
570, -44.085917219519615, 2, 1.7102835469995625, 80, 763060,                                             763060, 0.787909272685647, 23.150132989883424
571, -68.36885933578014, 2, 2.372172793999198, 144, 763204,                                             763204, 0.7942099266995987, 22.838329566849602
572, -362.6436056047678, 2, 12.944846446000156, 789, 763993,                                             763993, 0.7872411956956329, 23.116397379015787
573, 136.52707014232874, 1, 5.338411321004969, 329, 764322,                                             764322, 0.7564896651314384, 23.00475228956043
574, 83.2837307228474, 1, 5.117317723997985, 302, 764624,                                             764624, 0.7569396352728471, 23.168778710017932
575, -43.42008937895298, 2, 0.9051284000015585, 37, 764661,                                             764661, 0.7326515800244099, 22.767155312203073
576, 100.11718873400241, 1, 5.52049367899599, 324, 764985,                                             764985, 0.7960655614733696, 23.077130971131503
577, -69.07977014780045, 2, 1.3224475140013965, 67, 765052,                                             765052, 0.722019788489413, 22.826663999415157
578, 53.363940492039546, 1, 3.910134729987476, 225, 765277,                                             765277, 0.7829519795046912, 22.956772181193035
579, -104.36102944612503, 2, 3.124077361993841, 180, 765457,                                             765457, 0.793454648885462, 23.18644846810235
580, -18.64082828897517, 1, 3.7113505540037295, 208, 765665,                                             765665, 0.874764622690586, 22.938996012394245
581, -283.70948063209653, 2, 9.395562555000652, 577, 766242,                                             766242, 0.8180882320247035, 23.006921907024946
582, -11.579635625355877, 1, 4.515963065001415, 264, 766506,                                             766506, 0.7899063879793341, 22.933685938517254
583, 77.7591100120917, 1, 4.7139647910080384, 268, 766774,                                             766774, 0.7524157733614765, 23.158659927880585
584, -46.02270150184631, 2, 1.5224949569965247, 90, 766864,                                             766864, 0.7759092728296916, 22.759588538275825
585, 5.236758266633842, 1, 5.115674423999735, 294, 767158,                                             767158, 0.7787304433430133, 22.805413778136376
586, 76.042296408923, 1, 5.731594847005908, 351, 767509,                                             767509, 0.8441220325791937, 23.207631991459774
587, -77.75337672233582, 2, 0.7050714330107439, 30, 767539,                                             767539, 0.8408574263254801, 23.220626386006675
588, 97.03328027343377, 1, 9.335990735999076, 564, 768103,                                             768103, 0.7795380659348575, 23.07680902751625
589, 136.41473513492383, 1, 11.33883985299326, 689, 768792,                                             768792, 0.8203226511727569, 22.99077204522962
590, -87.71495520765893, 2, 3.7263045709987637, 221, 769013,                                             769013, 0.7725153569452363, 22.753218473891867
591, 26.49547244934365, 1, 4.961152855001274, 287, 769300,                                             769300, 0.82801609182607, 22.944405658735217
592, -75.94066712260246, 2, 2.109610211002291, 113, 769413,                                             769413, 0.8691336931908025, 22.573387635492647
593, 128.11944513116032, 1, 5.332555390996276, 328, 769741,                                             769741, 0.7561051843733322, 22.915214090812498
594, 161.05408960720524, 1, 10.334378083003685, 624, 770365,                                             770365, 0.8125609444597592, 22.60274468935453
595, 9.307444577803835, 3, 5.936012675010716, 355, 770720,                                             770720, 0.8186810529567826, 22.685020398422026
596, 44.17299118125811, 1, 6.122283842996694, 363, 771083,                                             771083, 0.7649736496371015, 22.666203351717023
597, 84.98291430331301, 1, 6.736707064002985, 407, 771490,                                             771490, 0.8304533967954227, 22.709405838125168
598, -46.20659440755844, 2, 0.9010392990021501, 30, 771520,                                             771520, 0.6858047634363175, 22.600494130452475
599, 64.92427694855724, 1, 4.1295908960019005, 251, 771771,                                             771771, 0.8387792057012656, 22.693592212114677
600, 100.96327745934832, 1, 9.124968870004523, 555, 772326,                                             772326, 0.7883047029241785, 22.729366988104744
601, 66.85285207489505, 1, 5.183801720995689, 308, 772634,                                             772634, 0.7886679242183636, 22.565058832044727
602, -101.09350570861716, 2, 7.5365762379951775, 464, 773098,                                             773098, 0.7840495436484444, 22.616836751329487
603, 13.806901270872913, 1, 3.1099815859925, 172, 773270,                                             773270, 0.7996795421769453, 22.545912099439043
604, -119.26269146800041, 2, 4.918022799000028, 288, 773558,                                             773558, 0.8332742106997304, 22.715678268008762
605, 206.4047462940216, 1, 7.1238697829976445, 425, 773983,                                             773983, 0.7662859291890088, 22.63442835639505
606, 10.212014579505194, 2, 7.542997130993172, 462, 774445,                                             774445, 0.8117300402292441, 22.612072123077525
607, 27.43679408764001, 1, 4.514275737004937, 256, 774701,                                             774701, 0.7596397161250934, 22.39381904155016
608, -57.760878667235374, 2, 0.7210988090082537, 36, 774737,                                             774737, 0.7798568771945106, 22.3286878267924
609, 104.61250334442593, 1, 6.728325786010828, 401, 775138,                                             775138, 0.8332782718457485, 22.794027504480987
610, 179.95768503146246, 1, 11.140692928995122, 670, 775808,                                             775808, 0.8055713483646735, 22.564629867895327
611, -61.64468014240265, 2, 0.7623682620032923, 37, 775845,                                             775845, 0.8574670682082305, 22.280828733701963
612, 54.85523701552302, 1, 3.3114846339885844, 182, 776027,                                             776027, 0.7641329457471658, 22.87733464712625
613, 38.68746629373436, 1, 10.94074399099918, 665, 776692,                                             776692, 0.7979507606280477, 22.51720676995758
614, -10.457433860749006, 1, 6.520024163997732, 387, 777079,                                             777079, 0.8107045518489463, 22.389192783247285
615, -101.73638275265694, 2, 2.9134259509883123, 155, 777234,                                             777234, 0.8182006224509208, 22.89481850900958
616, 86.69301241377252, 1, 4.516696601000149, 258, 777492,                                             777492, 0.7759746167548868, 22.441820965256802
617, 73.52104316523764, 1, 7.525722967999172, 453, 777945,                                             777945, 0.781191884813456, 22.35476994040786
618, -264.0317690074444, 2, 8.132993860010174, 491, 778436,                                             778436, 0.7824732009966359, 22.303872584325475
619, -92.5966222975403, 2, 4.314406322999275, 248, 778684,                                             778684, 0.7651423607622424, 22.517463138026574
620, 75.88740825653076, 1, 3.12526804600202, 185, 778869,                                             778869, 0.8171864917149415, 22.41284021944613
621, 136.52670159155969, 1, 9.365437786007533, 566, 779435,                                             779435, 0.8057952093572582, 22.560876896861586
622, 91.22191680991091, 1, 7.737090109993005, 475, 779910,                                             779910, 0.8341834606622395, 22.364680225974634
623, -50.84651255607605, 2, 1.5055544399947394, 77, 779987,                                             779987, 0.8342993572934881, 22.35419397230272
624, -25.44409271434415, 2, 2.7117494990088744, 141, 780128,                                             780128, 0.8365647420815542, 22.362166127414568
625, 62.68129139440134, 1, 4.328463964004186, 260, 780388,                                             780388, 0.7666748598217964, 22.200243737147403
626, -48.596508115530014, 2, 1.1046937380015152, 43, 780431,                                             780431, 0.8317992174348166, 22.05063981788103
627, 72.21773527562618, 2, 4.531021360991872, 258, 780689,                                             780689, 0.8399171505787576, 22.407686728839728
628, -317.60390897095203, 2, 19.56226160201186, 1177, 781866,                                             781866, 0.8095943153461563, 22.253193783172634
629, 101.51357147271665, 1, 4.517083597005694, 261, 782127,                                             782127, 0.7768755577989922, 22.40722154931547
630, -89.09289729595184, 2, 2.5091683350037783, 135, 782262,                                             782262, 0.8316451834307776, 21.996186701456704
631, 140.0563522875309, 1, 4.154962205997435, 245, 782507,                                             782507, 0.7658905231222815, 22.09653049391143
632, -28.83436458557844, 2, 1.5246260709973285, 82, 782589,                                             782589, 0.8127073340299653, 22.310030565029237
633, 4.705516249872744, 1, 4.315883272996871, 248, 782837,                                             782837, 0.8119192736283425, 22.20265749577553
634, -75.46755629777908, 2, 1.307162083001458, 58, 782895,                                             782895, 0.8101787505478695, 22.315539557358314
635, 169.91198712959886, 1, 7.539528798006359, 464, 783359,                                             783359, 0.7750409465796989, 22.07071980320174
636, 78.31570814666338, 1, 8.529843712007278, 508, 783867,                                             783867, 0.7932071961521163, 22.006295406912255
637, -79.38485819101334, 2, 1.70771526300814, 85, 783952,                                             783952, 0.7414614533676821, 22.19508716358858
638, 192.41429561562836, 1, 9.542243636999046, 584, 784536,                                             784536, 0.8247960817119847, 22.38405904541277
639, 64.88946190086426, 2, 6.924887100001797, 406, 784942,                                             784942, 0.7678885012865067, 22.053644058152372
640, 106.07636309228837, 1, 5.535529240994947, 336, 785278,                                             785278, 0.8125290146008843, 22.212408542633057
641, -142.3221070319414, 2, 3.741798649003613, 215, 785493,                                             785493, 0.8451922763225644, 21.945309204278992
642, 33.141408026218414, 1, 0.7080918839928927, 30, 785523,                                             785523, 0.6272139449914297, 21.75939852396647
643, -72.85692389309406, 2, 3.3130553380033234, 179, 785702,                                             785702, 0.7576784365004001, 21.72512720417044
644, 81.18170361788361, 1, 4.5158594389940845, 258, 785960,                                             785960, 0.771947431240895, 21.862958091173986
645, -71.16060212254524, 2, 1.91044006300217, 98, 786058,                                             786058, 0.8082133029796639, 22.300248632625657
646, 101.07892036437988, 1, 3.31118295599299, 190, 786248,                                             786248, 0.8494767590572959, 21.787381950177643
647, 84.00188426719978, 1, 6.334819007999613, 385, 786633,                                             786633, 0.8354433222250505, 22.09710572478059
648, -44.09825676679611, 2, 0.9052233080001315, 31, 786664,                                             786664, 0.8167667658098282, 21.49842089991416
649, 111.614537358284, 1, 3.91343036100443, 217, 786881,                                             786881, 0.8410287605177972, 21.857577728236325
650, 70.58800183977291, 1, 4.933877827003016, 292, 787173,                                             787173, 0.7356461591712417, 21.925860911199493
651, -54.90163520583883, 1, 9.965780540005653, 604, 787777,                                             787777, 0.7718678881593098, 21.903792098657973
